image_id,relative_path,filename,stem,extension,file_size_bytes,sha256,readable,width,height,mode,annotation_relative_path,annotation_match_method,n_annotation_candidates,image_error
114,1-coins/100_1477155324.jpg,100_1477155324.jpg,100_1477155324,.jpg,37739,ff6d1bcb8b699e44fe424450281e3585613bd988a976d6af81102fe6905ee765,True,640,480,RGB,1-coins/100_1477155324.json,labelme_imagePath,1,
115,1-coins/100_1477155330.jpg,100_1477155330.jpg,100_1477155330,.jpg,39758,528ddec69b1992b6023780642af3ec428a29d1343a8c8b69ef996ef9c231ab6a,True,640,480,RGB,1-coins/100_1477155330.json,labelme_imagePath,1,
116,1-coins/100_1477155336.jpg,100_1477155336.jpg,100_1477155336,.jpg,39996,a41cd3d1e6206fcac4452f02d29d987f431630035061122f9d319c00869a0b12,True,640,480,RGB,1-coins/100_1477155336.json,labelme_imagePath,1,
117,1-coins/100_1477155342.jpg,100_1477155342.jpg,100_1477155342,.jpg,38391,8b97e209f09db9f022259e33dea88a265f0f0249fd898fa8b5a4aa1d26aabdf8,True,640,480,RGB,1-coins/100_1477155342.json,labelme_imagePath,1,
118,1-coins/100_1477155348.jpg,100_1477155348.jpg,100_1477155348,.jpg,38207,b9683a1033f1bfd103ed8ef65b7388f94b832a6f22be38393eef59b46a8b09df,True,640,480,RGB,1-coins/100_1477155348.json,labelme_imagePath,1,
119,1-coins/100_1477155354.jpg,100_1477155354.jpg,100_1477155354,.jpg,39926,4f93e8078041bd53431ed36630490deae035e7864e85bd664602cfacb2b373cf,True,640,480,RGB,1-coins/100_1477155354.json,labelme_imagePath,1,
120,1-coins/100_1477155360.jpg,100_1477155360.jpg,100_1477155360,.jpg,40902,bd7242453fa02a584e32142d3f3642e210d1cb87197d58b03a1288c4683044e5,True,640,480,RGB,1-coins/100_1477155360.json,labelme_imagePath,1,
121,1-coins/100_1477194624.jpg,100_1477194624.jpg,100_1477194624,.jpg,36907,fd5145e3575af70e80544e3cbc84c35e188dee7f5dd3e40690a7031151cc1b57,True,640,480,RGB,1-coins/100_1477194624.json,labelme_imagePath,1,
122,1-coins/100_1477194630.jpg,100_1477194630.jpg,100_1477194630,.jpg,36576,ec9c309e75de58b965c2884d35d1cc527cbd1e24638f2ad4b7e3f5d2c6ed615f,True,640,480,RGB,1-coins/100_1477194630.json,labelme_imagePath,1,
123,1-coins/100_1477194636.jpg,100_1477194636.jpg,100_1477194636,.jpg,36746,95ac8ec9f868177871108f0dd4e03777d8a955fbb6016af216666e28b43d712d,True,640,480,RGB,1-coins/100_1477194636.json,labelme_imagePath,1,
124,1-coins/100_1477194642.jpg,100_1477194642.jpg,100_1477194642,.jpg,36390,b34b33ac0d936fa6f5be1ce1c9ee542329cab394043ee959f80644b4a36f76c2,True,640,480,RGB,1-coins/100_1477194642.json,labelme_imagePath,1,
125,1-coins/100_1477194648.jpg,100_1477194648.jpg,100_1477194648,.jpg,36399,7571b444b96ab5800fa527db60d7459266ee6a0b4989607f92fd358556c6f7b2,True,640,480,RGB,1-coins/100_1477194648.json,labelme_imagePath,1,
126,1-coins/100_1477194654.jpg,100_1477194654.jpg,100_1477194654,.jpg,36595,1234ed63562617cdbc99b4b21d063b59f4bb2965c7412cb4a1e1927d6fe7809e,True,640,480,RGB,1-coins/100_1477194654.json,labelme_imagePath,1,
127,1-coins/100_1477194660.jpg,100_1477194660.jpg,100_1477194660,.jpg,36548,99e6a7e141f239f41763f9c301c5072a0705d54116f738cc7185b14d52610ebe,True,640,480,RGB,1-coins/100_1477194660.json,labelme_imagePath,1,
128,1-coins/100_1477194666.jpg,100_1477194666.jpg,100_1477194666,.jpg,35946,44906765a6415d41631d6c8cda8c6314780a5e08c8fc15f04a8a7ee1e8164634,True,640,480,RGB,1-coins/100_1477194666.json,labelme_imagePath,1,
129,1-coins/100_1477194672.jpg,100_1477194672.jpg,100_1477194672,.jpg,35480,cc127af3c71c820ba541d6978100c022224cda0a9ff9df73d67323e5a2961c00,True,640,480,RGB,1-coins/100_1477194672.json,labelme_imagePath,1,
130,1-coins/100_1477194678.jpg,100_1477194678.jpg,100_1477194678,.jpg,34994,b06d31f3e5872f87b4fd5268bf1676d1d0bcffdde35ac1b6212347978a570a96,True,640,480,RGB,1-coins/100_1477194678.json,labelme_imagePath,1,
131,1-coins/100_1477194684.jpg,100_1477194684.jpg,100_1477194684,.jpg,36679,5eb89a5e1bddd3a7adb55636d5de86ef68ebd04c9b369aa7da0032bd3c911329,True,640,480,RGB,1-coins/100_1477194684.json,labelme_imagePath,1,
132,1-coins/100_1477194690.jpg,100_1477194690.jpg,100_1477194690,.jpg,35612,9d5f47f5db8ea04eb287f29c503c80c6c7116f0b93199ebbdeafdb060823127c,True,640,480,RGB,1-coins/100_1477194690.json,labelme_imagePath,1,
133,1-coins/100_1477194696.jpg,100_1477194696.jpg,100_1477194696,.jpg,35766,732001fd07e574d3966d84af62cee9aa257eb05bdd376ea2cadc321751926e52,True,640,480,RGB,1-coins/100_1477194696.json,labelme_imagePath,1,
134,1-coins/100_1477194702.jpg,100_1477194702.jpg,100_1477194702,.jpg,36335,02a7793b78a632e1ec106bd7241fa36772a8438b89eed7fef595ff12ec44d54f,True,640,480,RGB,1-coins/100_1477194702.json,labelme_imagePath,1,
135,1-coins/100_1477194708.jpg,100_1477194708.jpg,100_1477194708,.jpg,35874,19d095f7edd464f31544801ad3de33f728948177852babcabc7629f2b7434728,True,640,480,RGB,1-coins/100_1477194708.json,labelme_imagePath,1,
136,1-coins/100_1477194714.jpg,100_1477194714.jpg,100_1477194714,.jpg,35729,de0e68cfb7e01242c027296690a1d48e291b3992c7f4d31829dc6f2b008ddcc3,True,640,480,RGB,1-coins/100_1477194714.json,labelme_imagePath,1,
137,1-coins/100_1477194720.jpg,100_1477194720.jpg,100_1477194720,.jpg,35754,71f280a73ab4544c14521891d7c18b154faec0a519f572a92ba1c0e8ab0112e0,True,640,480,RGB,1-coins/100_1477194720.json,labelme_imagePath,1,
138,1-coins/100_1477194726.jpg,100_1477194726.jpg,100_1477194726,.jpg,36251,8ec0b98f44814438b626909566dbc118e1299624ac36c8de13dfa54f1604f1d9,True,640,480,RGB,1-coins/100_1477194726.json,labelme_imagePath,1,
139,1-coins/100_1477194732.jpg,100_1477194732.jpg,100_1477194732,.jpg,36308,95dcffd30c28fe62b379636e7b06065f274eaef28e72d9c229dcbdd5805d2d80,True,640,480,RGB,1-coins/100_1477194732.json,labelme_imagePath,1,
140,1-coins/100_1477194738.jpg,100_1477194738.jpg,100_1477194738,.jpg,36549,d542ff672bf4270d587ccdafd306bea9b5d4d6ed5f8d815f4f86d9a56633f9a4,True,640,480,RGB,1-coins/100_1477194738.json,labelme_imagePath,1,
141,1-coins/100_1477194744.jpg,100_1477194744.jpg,100_1477194744,.jpg,36403,d9c1897d00a572a405c2bfcd1af4d3aee7ad5ee0c08b6bec6655deede5539a8f,True,640,480,RGB,1-coins/100_1477194744.json,labelme_imagePath,1,
142,1-coins/100_1477194750.jpg,100_1477194750.jpg,100_1477194750,.jpg,36012,d6f130a78c364d5ae1644a66009f07c6b15308bfbf589167cd8847a3a9ac0e98,True,640,480,RGB,1-coins/100_1477194750.json,labelme_imagePath,1,
143,1-coins/100_1477194756.jpg,100_1477194756.jpg,100_1477194756,.jpg,35901,71c95cf4b3a9a3c012ddc47653cdcf22c8412ff9082381d252188ea364b8baee,True,640,480,RGB,1-coins/100_1477194756.json,labelme_imagePath,1,
144,1-coins/100_1477194762.jpg,100_1477194762.jpg,100_1477194762,.jpg,36885,1398e0a4848def9c581aee583db3d07a067b69a008368ae4e3eaf20ae687e692,True,640,480,RGB,1-coins/100_1477194762.json,labelme_imagePath,1,
145,1-coins/100_1477194768.jpg,100_1477194768.jpg,100_1477194768,.jpg,36370,8be9c2f05adfca8181bbf8b9b1e9d5d1cc9fbfcbc04b6e671bbfeb4c7c29b007,True,640,480,RGB,1-coins/100_1477194768.json,labelme_imagePath,1,
146,1-coins/100_1477194774.jpg,100_1477194774.jpg,100_1477194774,.jpg,35667,548bd7fea92c04833363a96cec92cbd2276517a72e27d6cbb8fc657c9fb2ce82,True,640,480,RGB,1-coins/100_1477194774.json,labelme_imagePath,1,
147,1-coins/100_1477194780.jpg,100_1477194780.jpg,100_1477194780,.jpg,36298,b34c311776059e38c8b49b3ba2e39154cd8f4819dc653d5aff2e432a65f9f41c,True,640,480,RGB,1-coins/100_1477194780.json,labelme_imagePath,1,
148,1-coins/100_1477194786.jpg,100_1477194786.jpg,100_1477194786,.jpg,36209,38765fac63548f9525d887f85adfcd50dde328769d17ad79317e8e0c0036ccfe,True,640,480,RGB,1-coins/100_1477194786.json,labelme_imagePath,1,
149,1-coins/100_1477194792.jpg,100_1477194792.jpg,100_1477194792,.jpg,36492,81b2021297117c0feaba1b2c6eabe7ce031244dbe6a7dff6064f110727278cc3,True,640,480,RGB,1-coins/100_1477194792.json,labelme_imagePath,1,
150,1-coins/100_1477194798.jpg,100_1477194798.jpg,100_1477194798,.jpg,36618,2625b6d5fd3944767cd4eec414595b44c77c9fab2747ddd757fc14e96f2878e3,True,640,480,RGB,1-coins/100_1477194798.json,labelme_imagePath,1,
151,1-coins/100_1477194810.jpg,100_1477194810.jpg,100_1477194810,.jpg,36342,257068fae57f4286c5a2d64bfb4cf304762c14545db121f43f7698db58d76a00,True,640,480,RGB,1-coins/100_1477194810.json,labelme_imagePath,1,
152,1-coins/100_1477194816.jpg,100_1477194816.jpg,100_1477194816,.jpg,36933,1dbc45115ad6cddb1b0efbc2e9c609e0f62d8a1e7c67ccdf8bceb55332f255bb,True,640,480,RGB,1-coins/100_1477194816.json,labelme_imagePath,1,
153,1-coins/100_1477194822.jpg,100_1477194822.jpg,100_1477194822,.jpg,36675,cac01e93079f0d8cf4f5ee7ad3071947e96536bd0fdcd5c9d876578138d5ab86,True,640,480,RGB,1-coins/100_1477194822.json,labelme_imagePath,1,
154,1-coins/100_1477194828.jpg,100_1477194828.jpg,100_1477194828,.jpg,36885,b6535cbc1b46f78f1100c7fa3e62c6d8fb9d762bcdc77eaf5106356b64aeeae1,True,640,480,RGB,1-coins/100_1477194828.json,labelme_imagePath,1,
155,1-coins/100_1477194834.jpg,100_1477194834.jpg,100_1477194834,.jpg,36461,0bc0a0a1e548ea875aa1bfbdab88301ca9847d021f1e70b50b68a31a5aae44c9,True,640,480,RGB,1-coins/100_1477194834.json,labelme_imagePath,1,
156,1-coins/100_1477194840.jpg,100_1477194840.jpg,100_1477194840,.jpg,36534,3dbadbc15d34ada3186e21ca465084e72ca9ef77d45a28490f537959b4e9286c,True,640,480,RGB,1-coins/100_1477194840.json,labelme_imagePath,1,
157,1-coins/100_1477194846.jpg,100_1477194846.jpg,100_1477194846,.jpg,36749,6b812390146530084acdc3be1cd5523b3d50161108e8607e46fa9de72b6371dd,True,640,480,RGB,1-coins/100_1477194846.json,labelme_imagePath,1,
158,1-coins/100_1477194852.jpg,100_1477194852.jpg,100_1477194852,.jpg,36724,96940a34c3db06f00057c52f125c521dcb067aca227f361c2c7b89275a70cfdd,True,640,480,RGB,1-coins/100_1477194852.json,labelme_imagePath,1,
159,1-coins/100_1477194858.jpg,100_1477194858.jpg,100_1477194858,.jpg,36489,72736ee1f81e0f3b7e7cce9e3d560dd0e54710d3db68cd3914937413964ee3a0,True,640,480,RGB,1-coins/100_1477194858.json,labelme_imagePath,1,
160,1-coins/100_1477194864.jpg,100_1477194864.jpg,100_1477194864,.jpg,35729,e30681bdd2133201b8eeaaf1e34fd06de08a41ad5e002c40bd27a6757e54bb54,True,640,480,RGB,1-coins/100_1477194864.json,labelme_imagePath,1,
161,1-coins/100_1477194870.jpg,100_1477194870.jpg,100_1477194870,.jpg,39639,e01482c5e965801507764e329b1b4edc05f91f9c24f9071fcf7c4e219cfb7d00,True,640,480,RGB,1-coins/100_1477194870.json,labelme_imagePath,1,
162,1-coins/100_1477194876.jpg,100_1477194876.jpg,100_1477194876,.jpg,39769,32410b44055caba85505e694d65c3821a36afe7129f924d3101fc7763616c5bf,True,640,480,RGB,1-coins/100_1477194876.json,labelme_imagePath,1,
163,1-coins/100_1477194882.jpg,100_1477194882.jpg,100_1477194882,.jpg,35766,e711fa8217992d9a581f2e615e52c9834e98b553ff41e55fc47caaf0607806c7,True,640,480,RGB,1-coins/100_1477194882.json,labelme_imagePath,1,
164,1-coins/100_1477194888.jpg,100_1477194888.jpg,100_1477194888,.jpg,36980,bfe3398f76b00fae50777138c33db2f25eda3cddb1ace6afa0ae04e49f4f8ced,True,640,480,RGB,1-coins/100_1477194888.json,labelme_imagePath,1,
165,1-coins/100_1477194894.jpg,100_1477194894.jpg,100_1477194894,.jpg,37050,501cf9f0102abc082fbf58b42ca452cf1603b0e66bb1b8fd8ddec4cf387e2a6b,True,640,480,RGB,1-coins/100_1477194894.json,labelme_imagePath,1,
166,1-coins/100_1477194900.jpg,100_1477194900.jpg,100_1477194900,.jpg,36630,36d76825f20e7538f0327f1f4a939353c3e8b198742056bf9b91ccb08f19919d,True,640,480,RGB,1-coins/100_1477194900.json,labelme_imagePath,1,
167,1-coins/100_1477194906.jpg,100_1477194906.jpg,100_1477194906,.jpg,36688,955232d590e4513f15a1fc8aa03155af00e1415f4bfbb40e324f45843900ee43,True,640,480,RGB,1-coins/100_1477194906.json,labelme_imagePath,1,
168,1-coins/100_1477194912.jpg,100_1477194912.jpg,100_1477194912,.jpg,36867,28c07d2ad56d1cab3bfca6595963a3a849f771a60e8561ba3a19f9e4836216e3,True,640,480,RGB,1-coins/100_1477194912.json,labelme_imagePath,1,
169,1-coins/100_1477194918.jpg,100_1477194918.jpg,100_1477194918,.jpg,36515,b7f0f50c5255eece239df4c740878ee76dc6f4b4d378b709904875033b38256c,True,640,480,RGB,1-coins/100_1477194918.json,labelme_imagePath,1,
170,1-coins/100_1477194924.jpg,100_1477194924.jpg,100_1477194924,.jpg,36763,b98332237c70c15fd32a6c79ccdb7f9278b72516d6972532e7936b3326a333d1,True,640,480,RGB,1-coins/100_1477194924.json,labelme_imagePath,1,
171,1-coins/100_1477194930.jpg,100_1477194930.jpg,100_1477194930,.jpg,37007,f86b381edd89ba2d9c1e298b34e0c36e348322036beaacc41609b026b0650f62,True,640,480,RGB,1-coins/100_1477194930.json,labelme_imagePath,1,
172,1-coins/100_1477194936.jpg,100_1477194936.jpg,100_1477194936,.jpg,36529,c7ba3b2b1eaeda3209d44c1ee0a5246cba032ea5d23d8e80b18f79202fddce00,True,640,480,RGB,1-coins/100_1477194936.json,labelme_imagePath,1,
173,1-coins/100_1477194942.jpg,100_1477194942.jpg,100_1477194942,.jpg,36729,d5b1a1f104d34820ff4e1aba707692c310dd05db2f66698ea186b6659868f43f,True,640,480,RGB,1-coins/100_1477194942.json,labelme_imagePath,1,
174,1-coins/100_1477194948.jpg,100_1477194948.jpg,100_1477194948,.jpg,35616,04593b4dc5ec0926438439c8ed0a79541b9ffa2c8fc4cab212d74150cf9c488b,True,640,480,RGB,1-coins/100_1477194948.json,labelme_imagePath,1,
175,1-coins/100_1477194954.jpg,100_1477194954.jpg,100_1477194954,.jpg,35655,300de1473331c2a686c4a372e98abcae357a7dd10d002261900c34a2179528f9,True,640,480,RGB,1-coins/100_1477194954.json,labelme_imagePath,1,
176,1-coins/100_1477194960.jpg,100_1477194960.jpg,100_1477194960,.jpg,36710,933106de22d97a7dc49d9b107ac09f920fbf816412237da9036a27889c005317,True,640,480,RGB,1-coins/100_1477194960.json,labelme_imagePath,1,
177,1-coins/100_1477194966.jpg,100_1477194966.jpg,100_1477194966,.jpg,37343,60d8aab6cc75d7d8ef36c0761907adad4d55761269f60e433a74bc819aa8956c,True,640,480,RGB,1-coins/100_1477194966.json,labelme_imagePath,1,
178,1-coins/100_1477194972.jpg,100_1477194972.jpg,100_1477194972,.jpg,36939,c11326f766facc6bf192736c4b93cf6b35a85201212dcd6b34cf6d343b28f44a,True,640,480,RGB,1-coins/100_1477194972.json,labelme_imagePath,1,
179,1-coins/100_1477194978.jpg,100_1477194978.jpg,100_1477194978,.jpg,37033,b2cec63707ebc786b83eec5cc5765e775641c988a336b2b307221ef76abf9b19,True,640,480,RGB,1-coins/100_1477194978.json,labelme_imagePath,1,
180,1-coins/100_1477194984.jpg,100_1477194984.jpg,100_1477194984,.jpg,37292,bd489e633cc7ac67153c290ab5e2a624c5edcaff18572afbed03117f17f152ec,True,640,480,RGB,1-coins/100_1477194984.json,labelme_imagePath,1,
181,1-coins/100_1477195020.jpg,100_1477195020.jpg,100_1477195020,.jpg,33770,2496a911a7c27c53e2672a7914a6b9dde3070a5b037f6fabbcf96623b33aa75b,True,640,480,RGB,1-coins/100_1477195020.json,labelme_imagePath,1,
182,1-coins/100_1477195026.jpg,100_1477195026.jpg,100_1477195026,.jpg,36761,419a032d960ea1f81a16555dad67543b4df557435a33425b311308a828d19bfe,True,640,480,RGB,1-coins/100_1477195026.json,labelme_imagePath,1,
183,1-coins/100_1477195032.jpg,100_1477195032.jpg,100_1477195032,.jpg,36805,c22a5e1f6c335fd2e6553210e92ac40629a7c5d560602b6c7040131e31d30d10,True,640,480,RGB,1-coins/100_1477195032.json,labelme_imagePath,1,
184,1-coins/100_1477195038.jpg,100_1477195038.jpg,100_1477195038,.jpg,36696,5d324048850df23d8dddeb48f6e2b9b20ae2554943cda3228b21798c81366a68,True,640,480,RGB,1-coins/100_1477195038.json,labelme_imagePath,1,
185,1-coins/100_1477195044.jpg,100_1477195044.jpg,100_1477195044,.jpg,37039,21458308ad2306e61c78849d381032745f24a8e290dab61728950ad4b6702ac1,True,640,480,RGB,1-coins/100_1477195044.json,labelme_imagePath,1,
186,1-coins/100_1477195050.jpg,100_1477195050.jpg,100_1477195050,.jpg,37152,5bcc47f9e39a3bce7ac8abc31606c9ed3f13a0eac5dcb6bfc4d690ca727de5d1,True,640,480,RGB,1-coins/100_1477195050.json,labelme_imagePath,1,
187,1-coins/100_1477195056.jpg,100_1477195056.jpg,100_1477195056,.jpg,37329,5a87e31573022521abd0911d5b871fdf04db966d0417471242e58fb862b0d9af,True,640,480,RGB,1-coins/100_1477195056.json,labelme_imagePath,1,
188,1-coins/100_1477195062.jpg,100_1477195062.jpg,100_1477195062,.jpg,36649,1f744fcdf3f47ff6b5d37b1401a25460ea02ec33218f49cdb54b8be922a6f430,True,640,480,RGB,1-coins/100_1477195062.json,labelme_imagePath,1,
189,1-coins/100_1477195068.jpg,100_1477195068.jpg,100_1477195068,.jpg,36540,f37db9765de52f8d6f9b59b8b468d3a0e138a7b0f4090b543bea9c00aec8656e,True,640,480,RGB,1-coins/100_1477195068.json,labelme_imagePath,1,
190,1-coins/100_1477195074.jpg,100_1477195074.jpg,100_1477195074,.jpg,36074,7b4fc4104056223d8689a0bf4b279292fe2c17d8cdfb00eb06eb7bd13c0bcaf0,True,640,480,RGB,1-coins/100_1477195074.json,labelme_imagePath,1,
191,1-coins/100_1477195080.jpg,100_1477195080.jpg,100_1477195080,.jpg,35886,cf45d615420631f5918ceb7caea4ce4a9dbecd5ae6382b7c5d810f79f25f846f,True,640,480,RGB,1-coins/100_1477195080.json,labelme_imagePath,1,
192,1-coins/100_1477195086.jpg,100_1477195086.jpg,100_1477195086,.jpg,35908,65ced5a90ffa54cd3f941b28f217a108cf7c48f50d2d21c16fbef911092caea2,True,640,480,RGB,1-coins/100_1477195086.json,labelme_imagePath,1,
193,1-coins/100_1477195092.jpg,100_1477195092.jpg,100_1477195092,.jpg,35607,e4d402e864bc25359e49a4b2497b153cdaae4f834ad3ede87dec8879c739e483,True,640,480,RGB,1-coins/100_1477195092.json,labelme_imagePath,1,
194,1-coins/100_1477195098.jpg,100_1477195098.jpg,100_1477195098,.jpg,35307,00417dfe16b10e7671c4e7cc3d6bd27a1504c338c4506b66c529051dd5df7cb7,True,640,480,RGB,1-coins/100_1477195098.json,labelme_imagePath,1,
195,1-coins/100_1477195104.jpg,100_1477195104.jpg,100_1477195104,.jpg,35666,d000cc6d004c18f61d1062432e1b90c07451b33f3d7f99340b3446ac2d6e9a21,True,640,480,RGB,1-coins/100_1477195104.json,labelme_imagePath,1,
196,1-coins/100_1477195110.jpg,100_1477195110.jpg,100_1477195110,.jpg,36105,4924be100b11f6d03c723305eb22f1bf51d66e0f62347724927a99ade33699bf,True,640,480,RGB,1-coins/100_1477195110.json,labelme_imagePath,1,
197,1-coins/100_1477195116.jpg,100_1477195116.jpg,100_1477195116,.jpg,36203,6bd6d7ca542ad5ac27a2dce6b24b18652166c1702c387ace614cc17eb0aae8bd,True,640,480,RGB,1-coins/100_1477195116.json,labelme_imagePath,1,
198,1-coins/100_1477195122.jpg,100_1477195122.jpg,100_1477195122,.jpg,40397,511dcd543dc0d8206f62a94418299a4eac7ff0133f4c6d99b5a9fd74fd8a2cf8,True,640,480,RGB,1-coins/100_1477195122.json,labelme_imagePath,1,
199,1-coins/100_1477195128.jpg,100_1477195128.jpg,100_1477195128,.jpg,41172,f7a55c6331a5c88194d063b6388994a3d35140ea63b73e136d793acd677418ce,True,640,480,RGB,1-coins/100_1477195128.json,labelme_imagePath,1,
200,1-coins/100_1477195134.jpg,100_1477195134.jpg,100_1477195134,.jpg,40527,6d8fd8f265117cd72c9e646edd8fece38ad94cd7ac78de1bd09772c9a12440d1,True,640,480,RGB,1-coins/100_1477195134.json,labelme_imagePath,1,
201,1-coins/100_1477195140.jpg,100_1477195140.jpg,100_1477195140,.jpg,40064,3282d21fb2d62565c36838c303e4db94fd0b82bce8cda4af82431f4fd8df9dcf,True,640,480,RGB,1-coins/100_1477195140.json,labelme_imagePath,1,
202,1-coins/100_1477195146.jpg,100_1477195146.jpg,100_1477195146,.jpg,39981,0adedd49646085a8c2aa7226156f18a730ef5a2fba8750c529613d9e308d0565,True,640,480,RGB,1-coins/100_1477195146.json,labelme_imagePath,1,
203,1-coins/100_1477195152.jpg,100_1477195152.jpg,100_1477195152,.jpg,39889,d5101bca3b80e2577733c5e6af979ad92b47ec17f0dcff63b8ca2f31fac7907a,True,640,480,RGB,1-coins/100_1477195152.json,labelme_imagePath,1,
204,1-coins/100_1477195158.jpg,100_1477195158.jpg,100_1477195158,.jpg,39520,b60f194f6f3b9c9f80bc7e2e55356a2ac0e94d0f359337d72a47949faf758337,True,640,480,RGB,1-coins/100_1477195158.json,labelme_imagePath,1,
205,1-coins/100_1477195164.jpg,100_1477195164.jpg,100_1477195164,.jpg,39360,98ec0a6d4b8913fb22b38a9238dae465aea2ec450ba372107a38b5b9c5e7c693,True,640,480,RGB,1-coins/100_1477195164.json,labelme_imagePath,1,
206,1-coins/100_1477195170.jpg,100_1477195170.jpg,100_1477195170,.jpg,39205,2fcfa7026bd143ca11889173c63e52efd3cd1de9310c1750787bf55cdc5fd6ee,True,640,480,RGB,1-coins/100_1477195170.json,labelme_imagePath,1,
207,1-coins/100_1477195176.jpg,100_1477195176.jpg,100_1477195176,.jpg,35294,1789e6be13864d20d29b4e9d6c9a947fef0c45d3a2db3009cedeb7b748aa0105,True,640,480,RGB,1-coins/100_1477195176.json,labelme_imagePath,1,
208,1-coins/100_1477195182.jpg,100_1477195182.jpg,100_1477195182,.jpg,35716,bdcbf1315ce7ee15b3134c91cba2cdd8e8170d80255c12ce044fadf321190557,True,640,480,RGB,1-coins/100_1477195182.json,labelme_imagePath,1,
209,1-coins/100_1477195188.jpg,100_1477195188.jpg,100_1477195188,.jpg,35254,ffe11080c0dff24580b7d7e4c4eda864f2d6b8f8e79e8291e4764aa529092837,True,640,480,RGB,1-coins/100_1477195188.json,labelme_imagePath,1,
210,1-coins/100_1477195194.jpg,100_1477195194.jpg,100_1477195194,.jpg,35675,5e8e4f59016cb618f8bdd6c6c332c1d0479dfa0f50d3744185988ff1b5563646,True,640,480,RGB,1-coins/100_1477195194.json,labelme_imagePath,1,
211,1-coins/100_1477195200.jpg,100_1477195200.jpg,100_1477195200,.jpg,36134,e4b3b2038c5012c8e12750223d4ad2d6018ef745d23fd85501f0b597ac41332c,True,640,480,RGB,1-coins/100_1477195200.json,labelme_imagePath,1,
212,1-coins/100_1477195212.jpg,100_1477195212.jpg,100_1477195212,.jpg,36777,1a73c311baa5aef1385d314b30817275b430e5eb7f90e4c7c212c07d9668275e,True,640,480,RGB,1-coins/100_1477195212.json,labelme_imagePath,1,
213,1-coins/100_1477195218.jpg,100_1477195218.jpg,100_1477195218,.jpg,36802,ad1b3e80ab57e0f4daf3ee37eea3519882b4811983b8125a5ad3f8c15d6de425,True,640,480,RGB,1-coins/100_1477195218.json,labelme_imagePath,1,
214,1-coins/100_1477195224.jpg,100_1477195224.jpg,100_1477195224,.jpg,35706,c19e5c00e909346c2c4b98ff448b9fd14e8ef0b68939e33f78ce431a35400536,True,640,480,RGB,1-coins/100_1477195224.json,labelme_imagePath,1,
215,1-coins/100_1477195230.jpg,100_1477195230.jpg,100_1477195230,.jpg,36658,a14fa5af315da4b45e72701b5902052d622eab84c79e3a0320eed187bb02f3d1,True,640,480,RGB,1-coins/100_1477195230.json,labelme_imagePath,1,
216,1-coins/100_1477195236.jpg,100_1477195236.jpg,100_1477195236,.jpg,36175,3908b3f778bdae651d7d80b03d8ec0e5be10cf4b1e56bb46e4d78d0fe2c40cb2,True,640,480,RGB,1-coins/100_1477195236.json,labelme_imagePath,1,
217,1-coins/100_1477195242.jpg,100_1477195242.jpg,100_1477195242,.jpg,36387,07d1eb10122a3ef401135ab5b7c086f4dd8e4fcad38bfa0d1f972c809504b7f1,True,640,480,RGB,1-coins/100_1477195242.json,labelme_imagePath,1,
218,1-coins/100_1477195248.jpg,100_1477195248.jpg,100_1477195248,.jpg,36457,d213352cbddc8552aa73a095494a13fb152c181284516caa33bd840a23a91dd2,True,640,480,RGB,1-coins/100_1477195248.json,labelme_imagePath,1,
